본부,지사,노선명,방향,시설구분,시설물명,세부시설1,세부시설2,곡선반경,시점,종점,연장,설치차로,설치연도,포장형식,방향구분,규격,비고,연장총합
대구경북본부,영주지사,중앙선,부산,본선,,직선부,,0.000,245.800,245.820,0.020,2,2009,콘크리트,횡방향,30*4*130,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,곡선부,,3440.000,243.810,243.840,0.030,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,곡선부,,3440.000,243.810,243.840,0.030,1,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,곡선부,,1500.000,238.150,238.220,0.070,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,곡선부,,1500.000,238.150,238.220,0.070,1,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,곡선부,,3000.000,192.530,192.550,0.020,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,곡선부,,3000.000,192.530,192.550,0.020,1,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,900.000,244.530,244.730,0.200,2,2003,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,900.000,244.530,244.730,0.200,1,2003,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,직선부,,0.000,244.000,244.030,0.030,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,직선부,,0.000,244.000,244.030,0.030,1,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,직선부,,0.000,235.240,235.270,0.030,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,직선부,,0.000,235.240,235.270,0.030,1,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,곡선부,,2000.000,232.520,232.550,0.030,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,곡선부,,2000.000,232.520,232.550,0.030,1,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,직선부,,0.000,207.980,208.000,0.020,2,2000,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,직선부,,0.000,207.980,208.000,0.020,1,2000,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,곡선부,,1100.000,203.950,204.000,0.050,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,곡선부,,1100.000,203.950,204.000,0.050,1,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,곡선부,,1200.000,200.980,201.010,0.030,2,2000,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,곡선부,,1200.000,200.980,201.010,0.030,1,2000,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,곡선부,,3000.000,199.860,199.880,0.020,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,곡선부,,3000.000,199.860,199.880,0.020,1,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,직선부,,0.000,198.440,198.460,0.020,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,직선부,,0.000,198.440,198.460,0.020,1,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,직선부,,0.000,197.630,197.800,0.170,2,2009,콘크리트,횡방향,30*4*130,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,직선부,,0.000,197.630,197.800,0.170,1,2009,콘크리트,횡방향,30*4*130,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,직선부,,0.000,196.210,196.240,0.030,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,직선부,,0.000,196.210,196.240,0.030,1,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,곡선부,,3000.000,192.600,192.720,0.120,2,2009,콘크리트,횡방향,30*4*130,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,곡선부,,3000.000,192.600,192.720,0.120,1,2009,콘크리트,횡방향,30*4*130,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,직선부,,0.000,192.300,192.390,0.090,2,2008,콘크리트,횡방향,30*4*130,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,직선부,,0.000,192.300,192.390,0.090,1,2008,콘크리트,횡방향,30*4*130,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,곡선부,,8209.000,189.230,189.290,0.060,1,2008,아스팔트,횡방향,30*4*130,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,직선부,,0.000,186.050,186.070,0.020,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,1200.000,212.010,212.300,0.290,2,2006,콘크리트,종방향,9*4*50,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,1200.000,212.010,212.300,0.290,1,2006,콘크리트,종방향,9*4*50,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,직선부,,0.000,186.050,186.070,0.020,1,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,직선부,,0.000,179.650,179.880,0.230,2,2004,콘크리트,종방향,9*4*50,,4646.7070
대구경북본부,영주지사,중앙선,부산,본선,,직선부,,0.000,179.650,179.880,0.230,1,2004,콘크리트,종방향,9*4*50,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,700.000,245.320,245.700,0.380,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,700.000,245.320,245.700,0.380,1,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,직선부,,0.000,242.770,242.840,0.070,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,직선부,,0.000,242.770,242.840,0.070,1,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,1500.000,237.400,237.430,0.030,3,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,1500.000,237.400,237.430,0.030,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,1500.000,237.400,237.430,0.030,1,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,직선부,,0.000,234.000,234.020,0.020,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,직선부,,0.000,234.000,234.020,0.020,1,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,3000.000,217.440,217.460,0.020,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,3000.000,217.440,217.460,0.020,1,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,직선부,,0.000,211.700,211.720,0.020,2,2006,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,직선부,,0.000,211.700,211.720,0.020,1,2006,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,1200.000,204.400,204.490,0.090,2,2012,콘크리트,횡방향,30*4*130,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,직선부,,0.000,199.070,199.100,0.030,2,2012,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,직선부,,0.000,199.070,199.100,0.030,1,2012,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,1000.000,193.900,193.980,0.080,2,2008,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,1000.000,193.900,193.980,0.080,1,2008,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,700.000,191.730,191.820,0.090,2,2012,콘크리트,횡방향,30*4*130,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,700.000,191.730,191.820,0.090,1,2012,콘크리트,횡방향,30*4*130,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,1400.000,190.430,190.490,0.060,2,2000,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,1400.000,190.430,190.490,0.060,1,2000,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,직선부,,0.000,188.400,188.420,0.020,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,직선부,,0.000,188.400,188.420,0.020,1,2001,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,2826.000,187.850,187.880,0.030,2,2000,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,2826.000,187.850,187.880,0.030,1,2000,콘크리트,횡방향,9*4*40,,4646.7070
대구경북본부,영주지사,중앙선,춘천,본선,,곡선부,,1000.000,185.050,185.080,0.030,2,2001,콘크리트,횡방향,9*4*40,,4646.7070
